"Goal","Target","IndicatorRef","IndicatorId","IndicatorDescription","SeriesCode","SeriesType","SeriesDescription","ParentCountryOrAreaCode","CountryOrAreaCode","CountryOrAreaName","LDC","LLDC","SIDS","Frequency","SourceType","AgeGroup","Location","Sex","Value type","Unit","UnitMultiplier","Y2000","Y2000FN","Y2001","Y2001FN","Y2002","Y2002FN","Y2003","Y2003FN","Y2004","Y2004FN","Y2005","Y2005FN","Y2006","Y2006FN","Y2007","Y2007FN","Y2008","Y2008FN","Y2009","Y2009FN","Y2010","Y2010FN","Y2011","Y2011FN","Y2012","Y2012FN","Y2013","Y2013FN","Y2014","Y2014FN","Y2015","Y2015FN","Y2016","Y2016FN"
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_EUR_SE","SVN","Slovenia","","","","Annual","Not available","15 to 24 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","7.26","C, 4, 19","6.56","C, 5, 19","8.93","C, 6, 19, 31","8.52","C, 7, 19","6.70","C, 8, 19","6.50","C, 9, 19","7.46","C, 10, 19","7.11","C, 11, 19","7.08","C, 12, 19","9.28","C, 13, 19","9.24","C, 14, 19","9.42","C, 15, 19","9.51","C, 16, 19","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_EUR_SE","SVN","Slovenia","","","","Annual","Not available","15 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","7.46","C, 4, 19","7.60","C, 5, 19","9.71","C, 6, 19, 31","8.63","C, 7, 19","6.58","C, 8, 19","6.23","C, 9, 19","6.94","C, 10, 19","6.00","C, 11, 19","6.30","C, 12, 19","8.80","C, 13, 19","8.56","C, 14, 19","9.15","C, 15, 19","9.05","C, 16, 19","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_EUR_SE","SVN","Slovenia","","","","Annual","Not available","15 to 24 years old","Total (national level)","Male","","Percent","Units","","","","","","","7.08","C, 4, 19","5.57","C, 5, 19","8.19","C, 6, 19, 31","8.41","C, 7, 19","6.80","C, 8, 19","6.73","C, 9, 19","7.91","C, 10, 19","8.08","C, 11, 19","7.77","C, 12, 19","9.69","C, 13, 19","9.85","C, 14, 19","9.66","C, 15, 19","9.95","C, 16, 19","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_EUR_SE","ESP","Spain","","","","Annual","Not available","15 to 24 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","11.69","C, 4, 19","11.77","C, 5, 19","12.96","C, 6, 19, 31","11.83","C, 7, 19, 31","12.03","C, 8, 19","14.25","C, 9, 19","18.09","C, 10, 19","17.81","C, 11, 19","18.25","C, 12, 19","18.60","C, 13, 19","18.63","C, 14, 19","17.14","C, 15, 19, 31","15.64","C, 16, 19","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_EUR_SE","ESP","Spain","","","","Annual","Not available","15 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","13.50","C, 4, 19","13.29","C, 5, 19","14.90","C, 6, 19, 31","13.46","C, 7, 19, 31","13.71","C, 8, 19","14.60","C, 9, 19","16.72","C, 10, 19","16.77","C, 11, 19","17.27","C, 12, 19","17.59","C, 13, 19","17.79","C, 14, 19","16.24","C, 15, 19, 31","14.87","C, 16, 19","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_EUR_SE","ESP","Spain","","","","Annual","Not available","15 to 24 years old","Total (national level)","Male","","Percent","Units","","","","","","","9.96","C, 4, 19","10.31","C, 5, 19","11.12","C, 6, 19, 31","10.28","C, 7, 19, 31","10.44","C, 8, 19","13.92","C, 9, 19","19.40","C, 10, 19","18.80","C, 11, 19","19.20","C, 12, 19","19.57","C, 13, 19","19.44","C, 14, 19","18.00","C, 15, 19, 31","16.37","C, 16, 19","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_EUR_SE","MKD","The former Yugoslav Republic of Macedonia","","True","","Annual","Not available","15 to 24 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","41.30","C, 7, 19","33.06","C, 8, 19, 31","30.70","C, 9, 19","27.66","C, 10, 19","25.52","C, 11, 19","25.18","C, 12, 19","24.80","C, 13, 19","24.23","C, 14, 19","25.15","C, 15, 19","24.72","C, 16, 19","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_EUR_SE","MKD","The former Yugoslav Republic of Macedonia","","True","","Annual","Not available","15 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","43.79","C, 7, 19","34.61","C, 8, 19, 31","33.49","C, 9, 19","30.05","C, 10, 19","25.94","C, 11, 19","25.47","C, 12, 19","24.24","C, 13, 19","25.25","C, 14, 19","26.79","C, 15, 19","24.92","C, 16, 19","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_EUR_SE","MKD","The former Yugoslav Republic of Macedonia","","True","","Annual","Not available","15 to 24 years old","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","38.92","C, 7, 19","31.59","C, 8, 19, 31","28.06","C, 9, 19","25.39","C, 10, 19","25.12","C, 11, 19","24.90","C, 12, 19","25.33","C, 13, 19","23.26","C, 14, 19","23.63","C, 15, 19","24.53","C, 16, 19","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_EUR_WE","AUT","Austria","","","","Annual","Not available","15 to 24 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","9.64","C, 5, 19","8.62","C, 6, 19, 31","7.81","C, 7, 19","7.44","C, 8, 19","7.38","C, 9, 19","8.19","C, 10, 19","7.42","C, 11, 19","7.28","C, 12, 19","6.80","C, 13, 19","7.33","C, 14, 19","7.70","C, 15, 19","7.52","C, 16, 19","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_EUR_WE","AUT","Austria","","","","Annual","Not available","15 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","9.49","C, 5, 19","8.83","C, 6, 19, 31","8.12","C, 7, 19","7.89","C, 8, 19","7.97","C, 9, 19","8.66","C, 10, 19","7.68","C, 11, 19","7.25","C, 12, 19","6.96","C, 13, 19","7.44","C, 14, 19","7.43","C, 15, 19","7.31","C, 16, 19","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_EUR_WE","AUT","Austria","","","","Annual","Not available","15 to 24 years old","Total (national level)","Male","","Percent","Units","","","","","","","","","9.79","C, 5, 19","8.41","C, 6, 19, 31","7.49","C, 7, 19","6.99","C, 8, 19","6.80","C, 9, 19","7.71","C, 10, 19","7.16","C, 11, 19","7.31","C, 12, 19","6.64","C, 13, 19","7.22","C, 14, 19","7.97","C, 15, 19","7.72","C, 16, 19","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_EUR_WE","BEL","Belgium","","","","Annual","Not available","15 to 24 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","8.55","C, 5, 19","13.02","C, 6, 19, 31","11.24","C, 7, 19, 31","11.16","C, 8, 19","10.14","C, 9, 19","11.08","C, 10, 19","10.86","C, 11, 19","11.81","C, 12, 19, 31","12.34","C, 13, 19","12.68","C, 14, 19","12.05","C, 15, 19","12.18","C, 16, 19","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_EUR_WE","BEL","Belgium","","","","Annual","Not available","15 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","8.82","C, 5, 19","13.56","C, 6, 19, 31","12.34","C, 7, 19, 31","12.15","C, 8, 19","11.10","C, 9, 19","11.68","C, 10, 19","10.95","C, 11, 19","12.03","C, 12, 19, 31","12.18","C, 13, 19","12.10","C, 14, 19","11.49","C, 15, 19","11.82","C, 16, 19","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_EUR_WE","BEL","Belgium","","","","Annual","Not available","15 to 24 years old","Total (national level)","Male","","Percent","Units","","","","","","","","","8.28","C, 5, 19","12.49","C, 6, 19, 31","10.16","C, 7, 19, 31","10.19","C, 8, 19","9.19","C, 9, 19","10.49","C, 10, 19","10.79","C, 11, 19","11.61","C, 12, 19, 31","12.50","C, 13, 19","13.24","C, 14, 19","12.58","C, 15, 19","12.54","C, 16, 19","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_EUR_WE","FRA","France","","","","Annual","Not available","15 to 24 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","9.52","C, 4, 19, 31","10.69","C, 5, 19","11.19","C, 6, 19, 31","11.34","C, 7, 19","10.65","C, 8, 19","10.55","C, 9, 19","12.71","C, 10, 19","12.65","C, 11, 19","12.28","C, 12, 19","12.50","C, 13, 19","11.23","C, 14, 19, 31","11.37","C, 15, 19, 31","11.89","C, 16, 19","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_EUR_WE","FRA","France","","","","Annual","Not available","15 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","10.34","C, 4, 19, 31","11.09","C, 5, 19","11.97","C, 6, 19, 31","12.28","C, 7, 19","11.29","C, 8, 19","10.72","C, 9, 19","12.15","C, 10, 19","12.62","C, 11, 19","12.57","C, 12, 19","12.09","C, 13, 19","11.42","C, 14, 19, 31","10.97","C, 15, 19, 31","11.45","C, 16, 19","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_EUR_WE","FRA","France","","","","Annual","Not available","15 to 24 years old","Total (national level)","Male","","Percent","Units","","","","","","","8.70","C, 4, 19, 31","10.28","C, 5, 19","10.40","C, 6, 19, 31","10.39","C, 7, 19","10.02","C, 8, 19","10.38","C, 9, 19","13.27","C, 10, 19","12.68","C, 11, 19","12.00","C, 12, 19","12.91","C, 13, 19","11.04","C, 14, 19, 31","11.76","C, 15, 19, 31","12.32","C, 16, 19","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_EUR_WE","DEU","Germany","","","","Annual","Not available","15 to 24 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","10.03","C, 4, 19","10.08","C, 5, 19","11.28","C, 6, 19, 31","10.06","C, 7, 19","9.30","C, 8, 19","8.43","C, 9, 19, 31","8.80","C, 10, 19","8.30","C, 11, 19, 31","7.49","C, 12, 19, 31","7.10","C, 13, 19","6.25","C, 14, 19","6.36","C, 15, 19","6.17","C, 16, 19","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_EUR_WE","DEU","Germany","","","","Annual","Not available","15 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","10.33","C, 4, 19","10.28","C, 5, 19","12.11","C, 6, 19, 31","10.87","C, 7, 19","10.21","C, 8, 19","9.46","C, 9, 19, 31","9.40","C, 10, 19","9.04","C, 11, 19, 31","8.34","C, 12, 19, 31","7.93","C, 13, 19","7.00","C, 14, 19","7.23","C, 15, 19","6.99","C, 16, 19","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_EUR_WE","DEU","Germany","","","","Annual","Not available","15 to 24 years old","Total (national level)","Male","","Percent","Units","","","","","","","9.74","C, 4, 19","9.89","C, 5, 19","10.48","C, 6, 19, 31","9.28","C, 7, 19","8.43","C, 8, 19","7.45","C, 9, 19, 31","8.22","C, 10, 19","7.58","C, 11, 19, 31","6.66","C, 12, 19, 31","6.31","C, 13, 19","5.54","C, 14, 19","5.54","C, 15, 19","5.41","C, 16, 19","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_EUR_WE","LUX","Luxembourg","","","","Annual","Not available","15 to 24 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","5.14","C, 4, 19, 31","6.25","C, 5, 19","5.50","C, 6, 19, 31","6.69","C, 7, 19, 31","5.66","C, 8, 19, 31","6.21","C, 9, 19","5.79","C, 10, 19, 31","5.12","C, 11, 19","4.74","C, 12, 19","5.89","C, 13, 19","4.99","C, 14, 19","6.26","C, 15, 19","6.17","C, 16, 19, 31","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_EUR_WE","LUX","Luxembourg","","","","Annual","Not available","15 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","5.82","C, 4, 19, 31","7.93","C, 5, 19","6.74","C, 6, 19, 31","7.31","C, 7, 19, 31","6.58","C, 8, 19, 31","7.83","C, 9, 19","5.54","C, 10, 19, 31","4.67","C, 11, 19","4.88","C, 12, 19","5.49","C, 13, 19","4.01","C, 14, 19","4.64","C, 15, 19","5.68","C, 16, 19, 31","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_EUR_WE","LUX","Luxembourg","","","","Annual","Not available","15 to 24 years old","Total (national level)","Male","","Percent","Units","","","","","","","4.46","C, 4, 19, 31","4.63","C, 5, 19","4.27","C, 6, 19, 31","6.08","C, 7, 19, 31","4.74","C, 8, 19, 31","4.61","C, 9, 19","6.03","C, 10, 19, 31","5.57","C, 11, 19","4.61","C, 12, 19","6.27","C, 13, 19","5.93","C, 14, 19","7.83","C, 15, 19","6.63","C, 16, 19, 31","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_EUR_WE","NLD","Netherlands","","","","Annual","Not available","15 to 24 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","4.78","C, 4, 19","4.86","C, 5, 19","5.26","C, 6, 19, 31","4.04","C, 7, 19, 31","3.53","C, 8, 19","3.44","C, 9, 19","4.11","C, 10, 19","4.28","C, 11, 19, 31","4.31","C, 12, 19, 31","4.85","C, 13, 19","5.65","C, 14, 19","5.53","C, 15, 19","4.67","C, 16, 19","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_EUR_WE","NLD","Netherlands","","","","Annual","Not available","15 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","5.43","C, 4, 19","5.07","C, 5, 19","5.53","C, 6, 19, 31","4.36","C, 7, 19, 31","3.96","C, 8, 19","3.82","C, 9, 19","4.09","C, 10, 19","4.17","C, 11, 19, 31","4.19","C, 12, 19, 31","5.09","C, 13, 19","5.72","C, 14, 19","5.89","C, 15, 19","4.70","C, 16, 19","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_EUR_WE","NLD","Netherlands","","","","Annual","Not available","15 to 24 years old","Total (national level)","Male","","Percent","Units","","","","","","","4.16","C, 4, 19","4.65","C, 5, 19","5.00","C, 6, 19, 31","3.72","C, 7, 19, 31","3.12","C, 8, 19","3.08","C, 9, 19","4.14","C, 10, 19","4.38","C, 11, 19, 31","4.42","C, 12, 19, 31","4.62","C, 13, 19","5.58","C, 14, 19","5.19","C, 15, 19","4.64","C, 16, 19","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_EUR_WE","CHE","Switzerland","","","","Annual","Not available","15 to 24 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","7.28","C, 4, 19","6.59","C, 5, 19","7.21","C, 6, 19, 31","7.18","C, 7, 19","6.23","C, 8, 19","6.29","C, 9, 19","8.05","C, 10, 19","6.70","C, 11, 19","6.72","C, 12, 19","6.85","C, 13, 19","7.13","C, 14, 19","7.27","C, 15, 19","7.30","C, 16, 19","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_EUR_WE","CHE","Switzerland","","","","Annual","Not available","15 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","7.65","C, 4, 19","6.53","C, 5, 19","7.21","C, 6, 19, 31","7.10","C, 7, 19","6.06","C, 8, 19","6.18","C, 9, 19","7.69","C, 10, 19","7.27","C, 11, 19","5.70","C, 12, 19","6.30","C, 13, 19","6.28","C, 14, 19","6.33","C, 15, 19","6.65","C, 16, 19","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_EUR_WE","CHE","Switzerland","","","","Annual","Not available","15 to 24 years old","Total (national level)","Male","","Percent","Units","","","","","","","6.92","C, 4, 19","6.64","C, 5, 19","7.20","C, 6, 19, 31","7.26","C, 7, 19","6.40","C, 8, 19","6.39","C, 9, 19","8.39","C, 10, 19","6.15","C, 11, 19","7.70","C, 12, 19","7.38","C, 13, 19","7.94","C, 14, 19","8.17","C, 15, 19","7.93","C, 16, 19","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","MDG_LAC_CAR","ABW","Aruba","","","True","Annual","Not available","15 to 24 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","16.56","C, 11, 18, 28","","","","","","","","","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","MDG_LAC_CAR","ABW","Aruba","","","True","Annual","Not available","15 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","15.64","C, 11, 18, 28","","","","","","","","","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","MDG_LAC_CAR","ABW","Aruba","","","True","Annual","Not available","15 to 24 years old","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","","","17.40","C, 11, 18, 28","","","","","","","","","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","MDG_LAC_CAR","DOM","Dominican Republic","","","True","Annual","Not available","15 to 24 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","19.52","C, 9, 19, 25","21.97","C, 10, 19, 25","21.24","C, 11, 19, 25","20.50","C, 12, 19, 25","20.81","C, 13, 19, 25","21.29","C, 14, 19, 25","19.89","C, 15, 19, 25","21.07","C, 16, 19, 25","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","MDG_LAC_CAR","DOM","Dominican Republic","","","True","Annual","Not available","15 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","26.38","C, 9, 19, 25","28.53","C, 10, 19, 25","28.29","C, 11, 19, 25","26.45","C, 12, 19, 25","26.58","C, 13, 19, 25","28.23","C, 14, 19, 25","27.39","C, 15, 19, 25","27.77","C, 16, 19, 25","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","MDG_LAC_CAR","DOM","Dominican Republic","","","True","Annual","Not available","15 to 24 years old","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","12.81","C, 9, 19, 25","15.59","C, 10, 19, 25","14.50","C, 11, 19, 25","14.91","C, 12, 19, 25","15.38","C, 13, 19, 25","14.97","C, 14, 19, 25","12.84","C, 15, 19, 25","14.83","C, 16, 19, 25","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","15 to 24 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","52.52","C, 14, 19, 34","","","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","15 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","59.46","C, 14, 19, 34","","","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","15 to 24 years old","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","46.06","C, 14, 19, 34","","","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_CA","BLZ","Belize","","","True","Annual","Not available","15 to 24 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","11.95","C, 13, 19, 26","","","","","8.42","C, 16, 19, 26","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_CA","BLZ","Belize","","","True","Annual","Not available","15 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","13.72","C, 13, 19, 26","","","","","10.14","C, 16, 19, 26","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_CA","BLZ","Belize","","","True","Annual","Not available","15 to 24 years old","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","10.14","C, 13, 19, 26","","","","","6.63","C, 16, 19, 26","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_CA","CRI","Costa Rica","","","","Annual","Not available","15 to 24 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","19.45","C, 11, 19, 29","17.43","C, 12, 19, 29","17.81","C, 13, 19, 29","","","","","18.87","C, 16, 19, 25","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_CA","CRI","Costa Rica","","","","Annual","Not available","15 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","25.58","C, 11, 19, 29","23.66","C, 12, 19, 29","23.54","C, 13, 19, 29","","","","","25.02","C, 16, 19, 25","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_CA","CRI","Costa Rica","","","","Annual","Not available","15 to 24 years old","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","","","13.32","C, 11, 19, 29","11.38","C, 12, 19, 29","12.42","C, 13, 19, 29","","","","","13.46","C, 16, 19, 25","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_CA","SLV","El Salvador","","","","Annual","Not available","15 to 24 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","28.93","C, 10, 20, 25","28.70","C, 11, 20, 25","","","27.22","C, 13, 20, 25","26.70","C, 14, 20, 25","","","29.86","C, 16, 20, 25","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_CA","SLV","El Salvador","","","","Annual","Not available","15 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","41.73","C, 10, 20, 25","42.01","C, 11, 20, 25","","","41.25","C, 13, 20, 25","39.79","C, 14, 20, 25","","","42.80","C, 16, 20, 25","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_CA","SLV","El Salvador","","","","Annual","Not available","15 to 24 years old","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","15.45","C, 10, 20, 25","14.62","C, 11, 20, 25","","","13.04","C, 13, 20, 25","13.53","C, 14, 20, 25","","","16.63","C, 16, 20, 25","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_CA","GTM","Guatemala","","","","Annual","Not available","15 to 24 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","25.73","C, 12, 19, 25","23.24","C, 13, 19, 25","29.83","C, 14, 19, 23","","","20.95","C, 16, 19, 26","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_LAC_CA","GTM","Guatemala","","","","Annual","Not available","15 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","44.01","C, 12, 19, 25","39.94","C, 13, 19, 25","46.42","C, 14, 19, 23","","","19.59","C, 16, 19, 26","",""
